"X.U.FEFF.date","camera","video","timestamp","species","count","site","latin","Order","Family","Primary_functional_group","Secondary_functional_group","Max_length","common_length","MaxLengthTL","Troph","ComDepthMin","ComDepthMax","TempPrefMean","FeedingPath","diet_breadth","TL_group","abund"
"5.9","4ºÅ»ú","GH020127.MP4","1:30-1:40","¶àÁÛÏ¼µûÓã",9,"Meiji","Hemitaurichthys polylepis","Perciformes","Chaetodontidae","Planktivore","planktivore",18,NA,18,3.089999914,8,32,27.7,"pelagic",28,"10-20",0.000377247767950706
"5.9","4ºÅ»ú","GH020127.MP4","2-2:10","ºÚ±ß½ÇÁÛ÷ƒ",2,"Meiji","Melichthys vidua","Tetraodontiformes","Balistidae","Omnivore","omnivore",NA,NA,40,3.380000114,9,33,27.6,"benthic",28,"40-50",8.38328373223792e-05
"5.9","4ºÅ»ú","GH020127.MP4","2-2:10","Ë«°ß¹âÈúÓã",4,"Meiji","Chromis margaritifer","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.950000048,4,12,28.5,"pelagic",28,"< 10",0.000167665674644758
"5.9","4ºÅ»ú","GH020127.MP4","2:10-2:20","Ë«°ß¹âÈúÓã",13,"Meiji","Chromis margaritifer","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.950000048,4,12,28.5,"pelagic",28,"< 10",0.000544913442595465
"5.9","4ºÅ»ú","GH020127.MP4","2:20-2:30","»Æ°°ðÐ×ìÓã",1,"Meiji","Scarus oviceps","Perciformes","Scaridae","Herbivore","scraper/excavators",NA,NA,35,2,3,11,28.4,"benthic",28,"30-40",4.19164186611896e-05
"5.9","4ºÅ»ú","GH020127.MP4","2:20-2:30","Á­Óã",1,"Meiji","Zanclus cornutus","Perciformes","Zanclidae","Omnivore","omnivore",23,21,23,2.49000001,5,182,27.7,"benthic",28,"20-30",4.19164186611896e-05
"5.9","4ºÅ»ú","GH020127.MP4","2:20-2:30","ÎÛÉ«ÂÌðÐ×ìÓã",1,"Meiji","Chlorurus sordidus","Perciformes","Scaridae","Herbivore","scraper/excavators",NA,NA,40,2.619999886,5,26,27.5,"benthic",28,"40-50",4.19164186611896e-05
"5.9","4ºÅ»ú","GH020127.MP4","2:30-2:40","Á­Óã",1,"Meiji","Zanclus cornutus","Perciformes","Zanclidae","Omnivore","omnivore",23,21,23,2.49000001,5,182,27.7,"benthic",28,"20-30",4.19164186611896e-05
"5.9","4ºÅ»ú","GH020127.MP4","2:40-2:50","Î¤ÊÏ¹âÈúÓã",2,"Meiji","Chromis weberi","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,13.5,3.400000095,6,22,28,"pelagic",28,"10-20",8.38328373223792e-05
"5.9","4ºÅ»ú","GH020127.MP4","2:50-3","¼ÕÎÇ±ÇÓã",1,"Meiji","Naso lituratus","Perciformes","Acanthuridae","Herbivore","browsers",46,NA,56.11999893,2.319999933,5,30,27.7,"benthic",28,"50-100",4.19164186611896e-05
"5.9","4ºÅ»ú","GH020127.MP4","3-3:10","ÎÛÉ«ÂÌðÐ×ìÓã",1,"Meiji","Chlorurus sordidus","Perciformes","Scaridae","Herbivore","scraper/excavators",NA,NA,40,2.619999886,5,26,27.5,"benthic",28,"40-50",4.19164186611896e-05
"5.9","4ºÅ»ú","GH020127.MP4","3:30-3:40","¶àÁÛÏ¼µûÓã",3,"Meiji","Hemitaurichthys polylepis","Perciformes","Chaetodontidae","Planktivore","planktivore",18,NA,18,3.089999914,8,32,27.7,"pelagic",28,"10-20",0.000125749255983569
"5.9","4ºÅ»ú","GH020127.MP4","3:30-3:40","ËÆ»¨ÆÕÌáÓã",1,"Meiji","Bodianus anthioides","Perciformes","Labridae","Carnivore","generalist carnivore (fish and invertebrates)",24,NA,29.28000069,3.440000057,6,60,27.6,"benthic",28,"20-30",4.19164186611896e-05
"5.9","4ºÅ»ú","GH020127.MP4","3:40-3:50","ÐØ°ßÁÑ´½Óã",1,"Meiji","Labroides pectoralis","Perciformes","Labridae","Carnivore","ectoparasite feeder",11,NA,11,3.99000001,4,17,28.4,"pelagic",28,"10-20",4.19164186611896e-05
"5.9","4ºÅ»ú","GH020127.MP4","3:40-3:50","¾µ°ßºûµûÓã",2,"Meiji","Chaetodon speculum","Perciformes","Chaetodontidae","Omnivore","omnivore",18,NA,18,3.630000114,5,17,28.5,"benthic",28,"10-20",8.38328373223792e-05
"5.9","4ºÅ»ú","GH020127.MP4","3:40-3:50","»ÆÒí´ÌÎ²Óã",3,"Meiji","Acanthurus xanthopterus","Perciformes","Acanthuridae","Omnivore","omnivore",70,50,70,2.869999886,5,90,27.7,"benthic",28,"50-100",0.000125749255983569
"5.9","4ºÅ»ú","GH020127.MP4","3:50-4","Á­Óã",3,"Meiji","Zanclus cornutus","Perciformes","Zanclidae","Omnivore","omnivore",23,21,23,2.49000001,5,182,27.7,"benthic",28,"20-30",0.000125749255983569
"5.9","4ºÅ»ú","GH020127.MP4","3:50-4","¾µ°ßºûµûÓã",1,"Meiji","Chaetodon speculum","Perciformes","Chaetodontidae","Omnivore","omnivore",18,NA,18,3.630000114,5,17,28.5,"benthic",28,"10-20",4.19164186611896e-05
"5.9","4ºÅ»ú","GH020127.MP4","3:50-4","Ë«°ß¹âÈúÓã",7,"Meiji","Chromis margaritifer","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.950000048,4,12,28.5,"pelagic",28,"< 10",0.000293414930628327
"5.9","4ºÅ»ú","GH020127.MP4","3:50-4","»ÆÒí´ÌÎ²Óã",6,"Meiji","Acanthurus xanthopterus","Perciformes","Acanthuridae","Omnivore","omnivore",70,50,70,2.869999886,5,90,27.7,"benthic",28,"50-100",0.000251498511967138
"5.9","4ºÅ»ú","GH020127.MP4","4:20-4:30","Î¤ÊÏ¹âÈúÓã",1,"Meiji","Chromis weberi","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,13.5,3.400000095,6,22,28,"pelagic",28,"10-20",4.19164186611896e-05
"5.9","4ºÅ»ú","GH020127.MP4","4:30-4:40","ºÚ±ß½ÇÁÛ÷ƒ",1,"Meiji","Melichthys vidua","Tetraodontiformes","Balistidae","Omnivore","omnivore",NA,NA,40,3.380000114,9,33,27.6,"benthic",28,"40-50",4.19164186611896e-05
"5.9","4ºÅ»ú","GH020127.MP4","4:50-5","Ïî´ø¶à¼¬ÁÛ÷ƒ",1,"Meiji","Sufflamen bursa","Tetraodontiformes","Balistidae","Omnivore","omnivore",NA,NA,25,3.420000076,12,47,27.4,"benthic",28,"20-30",4.19164186611896e-05
"5.9","4ºÅ»ú","GH020127.MP4","4:50-5","¶à´ø¸±ç³Àð",1,"Meiji","Parupeneus multifasciatus","Perciformes","Mullidae","Carnivore","generalist carnivore (fish and invertebrates)",NA,NA,35,3.5,20,79,27.3,"benthic",28,"30-40",4.19164186611896e-05
"5.9","4ºÅ»ú","GH020127.MP4","4:50-5","ÌõÎ²¹âÈúÓã",1,"Meiji","Chromis ternatensis","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,10.5,3.400000095,5,20,27.7,"pelagic",28,"10-20",4.19164186611896e-05
"5.9","sonyÏà»ú","C0041","0-10s","Ë«°ß¹âÈúÓã",7,"Meiji","Chromis margaritifer","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.950000048,4,12,28.5,"pelagic",28,"< 10",0.000293414930628327
"5.9","sonyÏà»ú","C0041","0-10s","ÈÕ±¾´ÌÎ²Óã",1,"Meiji","Acanthurus japonicus","Perciformes","Acanthuridae","Herbivore","grazer/detritivores",21,NA,21,2.279999971,5,15,28.7,"benthic",28,"20-30",4.19164186611896e-05
"5.9","sonyÏà»ú","C0041","0-10s","´ó¿ÚÏßÌÁ÷¯",1,"Meiji","Nemateleotris magnificus","Perciformes","Ptereleotridae","Planktivore","planktivore",NA,NA,9,3.1,6,28,27.6,NA,28,"< 10",4.19164186611896e-05
"5.9","sonyÏà»ú","C0041","0-10s","ÔÓÉ«¼â×ìÓã",1,"Meiji","Gomphosus varius","Perciformes","Labridae","Carnivore","generalist carnivore (fish and invertebrates)",30,NA,36.59999847,3.579999924,2,30,27.8,"benthic",28,"30-40",4.19164186611896e-05
"5.9","sonyÏà»ú","C0041","0-10s","ÍøÎÆðÐ×ìÓã",1,"Meiji","Scarus frenatus","Perciformes","Scaridae","Herbivore","grazer/detritivores",NA,NA,47,2,3,14,28.2,"benthic",28,"40-50",4.19164186611896e-05
"5.9","sonyÏà»ú","C0042","0-10s","ÈÕ±¾´ÌÎ²Óã",1,"Meiji","Acanthurus japonicus","Perciformes","Acanthuridae","Herbivore","grazer/detritivores",21,NA,21,2.279999971,5,15,28.7,"benthic",28,"20-30",4.19164186611896e-05
"5.9","sonyÏà»ú","C0042","0-10s","Ë«°ß¹âÈúÓã",2,"Meiji","Chromis margaritifer","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.950000048,4,12,28.5,"pelagic",28,"< 10",8.38328373223792e-05
"5.9","sonyÏà»ú","C0042","0-10s","»¡´øðÐ×ìÓã",1,"Meiji","Scarus dimidiatus","Perciformes","Scaridae","Herbivore","scraper/excavators",NA,NA,40,2,3,14,28.5,"benthic",28,"40-50",4.19164186611896e-05
"5.9","sonyÏà»ú","C0043","0-10s","»ÆÒí´ÌÎ²Óã",12,"Meiji","Acanthurus xanthopterus","Perciformes","Acanthuridae","Omnivore","omnivore",70,50,70,2.869999886,5,90,27.7,"benthic",28,"50-100",0.000502997023934275
"5.9","sonyÏà»ú","C0043","0-10s","ÈÕ±¾´ÌÎ²Óã",2,"Meiji","Acanthurus japonicus","Perciformes","Acanthuridae","Herbivore","grazer/detritivores",21,NA,21,2.279999971,5,15,28.7,"benthic",28,"20-30",8.38328373223792e-05
"5.9","sonyÏà»ú","C0043","0-10s","ÔÓÉ«¼â×ìÓã",2,"Meiji","Gomphosus varius","Perciformes","Labridae","Carnivore","generalist carnivore (fish and invertebrates)",30,NA,36.59999847,3.579999924,2,30,27.8,"benthic",28,"30-40",8.38328373223792e-05
"5.9","sonyÏà»ú","C0043","0-10s","Ë«°ß¹âÈúÓã",23,"Meiji","Chromis margaritifer","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.950000048,4,12,28.5,"pelagic",28,"< 10",0.000964077629207361
"5.9","sonyÏà»ú","C0044","0-10s","»ÆÒí´ÌÎ²Óã",15,"Meiji","Acanthurus xanthopterus","Perciformes","Acanthuridae","Omnivore","omnivore",70,50,70,2.869999886,5,90,27.7,"benthic",28,"50-100",0.000628746279917844
"5.9","sonyÏà»ú","C0044","0-10s","Ë«°ß¹âÈúÓã",16,"Meiji","Chromis margaritifer","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.950000048,4,12,28.5,"pelagic",28,"< 10",0.000670662698579033
"5.9","sonyÏà»ú","C0044","0-10s","·²ÊÏ¹âÈúÓã",26,"Meiji","Chromis vanderbilti","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,6,3.190000057,4,12,28.1,"pelagic",28,"< 10",0.00108982688519093
"5.9","sonyÏà»ú","C0044","10-20s","²æÎ²öô",1,"Meiji","Aphareus furcatus","Perciformes","Lutjanidae","Carnivore","generalist carnivore (fish and invertebrates)",70,25,25,4.1,1,122,28,NA,28,"20-30",4.19164186611896e-05
"5.9","sonyÏà»ú","C0045","0-10s","Ë«°ß¹âÈúÓã",29,"Meiji","Chromis margaritifer","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.950000048,4,12,28.5,"pelagic",28,"< 10",0.0012155761411745
"5.9","sonyÏà»ú","C0045","0-10s","»ÆÒí´ÌÎ²Óã",4,"Meiji","Acanthurus xanthopterus","Perciformes","Acanthuridae","Omnivore","omnivore",70,50,70,2.869999886,5,90,27.7,"benthic",28,"50-100",0.000167665674644758
"5.9","sonyÏà»ú","C0045","0-10s","·²ÊÏ¹âÈúÓã",25,"Meiji","Chromis vanderbilti","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,6,3.190000057,4,12,28.1,"pelagic",28,"< 10",0.00104791046652974
"5.9","sonyÏà»ú","C0045","0-10s","ËÆ»¨ÆÕÌáÓã",1,"Meiji","Bodianus anthioides","Perciformes","Labridae","Carnivore","generalist carnivore (fish and invertebrates)",24,NA,29.28000069,3.440000057,6,60,27.6,"benthic",28,"20-30",4.19164186611896e-05
"5.9","sonyÏà»ú","C0045","0-10s","°×±ßÏË³ÝöÔ",1,"Meiji","Gracila albomarginata","Perciformes","Serranidae","Carnivore","piscivore",NA,NA,40,4.199999809,15,120,27.2,"pelagic",28,"40-50",4.19164186611896e-05
"5.9","sonyÏà»ú","C0045","0-10s","ÔÓÉ«¼â×ìÓã",1,"Meiji","Gomphosus varius","Perciformes","Labridae","Carnivore","generalist carnivore (fish and invertebrates)",30,NA,36.59999847,3.579999924,2,30,27.8,"benthic",28,"30-40",4.19164186611896e-05
"5.9","sonyÏà»ú","C0045","0-10s","°×°ßµÑöô",6,"Meiji","Lutjanus bohar","Perciformes","Lutjanidae","Carnivore","generalist carnivore (fish and invertebrates)",90,76,90,4.269999981,10,70,28,"pelagic",28,"50-100",0.000251498511967138
"5.9","sonyÏà»ú","C0045","10-20s","ÈÕ±¾´ÌÎ²Óã",2,"Meiji","Acanthurus japonicus","Perciformes","Acanthuridae","Herbivore","grazer/detritivores",21,NA,21,2.279999971,5,15,28.7,"benthic",28,"20-30",8.38328373223792e-05
"5.9","sonyÏà»ú","C0045","10-20s","Ë«°ß¹âÈúÓã",35,"Meiji","Chromis margaritifer","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.950000048,4,12,28.5,"pelagic",28,"< 10",0.00146707465314164
"5.9","sonyÏà»ú","C0045","20-30s","·²ÊÏ¹âÈúÓã",5,"Meiji","Chromis vanderbilti","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,6,3.190000057,4,12,28.1,"pelagic",28,"< 10",0.000209582093305948
"5.9","sonyÏà»ú","C0045","20-30s","½ðÍ·½ð³áÈ¸öô",1,"Meiji","Chrysiptera chrysocephala","Perciformes","Pomacentridae","Omnivore","omnivore",NA,NA,6.010000229,2.74000001,1,6,NA,"benthic",28,"< 10",4.19164186611896e-05
"5.9","sonyÏà»ú","C0045","20-30s","°Ë´øÄâ´½Óã",1,"Meiji","Pseudocheilinus octotaenia","Perciformes","Labridae","Carnivore","invertivore",14,NA,17.07999992,3.359999895,6,27,27.5,"benthic",28,"10-20",4.19164186611896e-05
"5.9","sonyÏà»ú","C0045","30-40s","Ë«É«ÁÑ´½Óã",1,"Meiji","Labroides bicolor","Perciformes","Labridae","Carnivore","ectoparasite feeder",15,NA,15,4.019999981,2,20,27.6,"pelagic",28,"10-20",4.19164186611896e-05
"5.9","sonyÏà»ú","C0045","30-40s","·²ÊÏ¹âÈúÓã",6,"Meiji","Chromis vanderbilti","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,6,3.190000057,4,12,28.1,"pelagic",28,"< 10",0.000251498511967138
"5.9","sonyÏà»ú","C0045","30-40s","Ë«°ß¹âÈúÓã",5,"Meiji","Chromis margaritifer","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.950000048,4,12,28.5,"pelagic",28,"< 10",0.000209582093305948
"5.9","sonyÏà»ú","C0046","0-10s","Ë«°ß¹âÈúÓã",24,"Meiji","Chromis margaritifer","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.950000048,4,12,28.5,"pelagic",28,"< 10",0.00100599404786855
"5.9","sonyÏà»ú","C0046","0-10s","»ÆÒí´ÌÎ²Óã",7,"Meiji","Acanthurus xanthopterus","Perciformes","Acanthuridae","Omnivore","omnivore",70,50,70,2.869999886,5,90,27.7,"benthic",28,"50-100",0.000293414930628327
"5.9","sonyÏà»ú","C0046","0-10s","Î¤ÊÏ¹âÈúÓã",1,"Meiji","Chromis weberi","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,13.5,3.400000095,6,22,28,"pelagic",28,"10-20",4.19164186611896e-05
"5.9","sonyÏà»ú","C0046","0-10s","¸ñÎÆº£ÖíÓã",1,"Meiji","Halichoeres hortulanus","Perciformes","Labridae","Carnivore","invertivore",27,NA,27,3.400000095,1,30,27.6,"benthic",28,"20-30",4.19164186611896e-05
"5.9","sonyÏà»ú","C0046","0-10s","Î²ÎÆ¾Å¼¬öÔ",1,"Meiji","Cephalopholis urodelus","Perciformes","Serranidae","Carnivore","generalist carnivore (fish and invertebrates)",NA,NA,28,4,3,15,28.4,NA,28,"20-30",4.19164186611896e-05
"5.9","sonyÏà»ú","C0046","10-20s","ÐÂÔÂÃ·öô",12,"Meiji","Caesio lunaris","Perciformes","Caesionidae","Planktivore","planktivore",NA,NA,40,3.400000095,5,26,28.2,"pelagic",28,"40-50",0.000502997023934275
"5.9","sonyÏà»ú","C0046","20-30s","ÐÂÔÂÃ·öô",23,"Meiji","Caesio lunaris","Perciformes","Caesionidae","Planktivore","planktivore",NA,NA,40,3.400000095,5,26,28.2,"pelagic",28,"40-50",0.000964077629207361
"5.9","sonyÏà»ú","C0046","20-30s","Ë«°ß¹âÈúÓã",19,"Meiji","Chromis margaritifer","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.950000048,4,12,28.5,"pelagic",28,"< 10",0.000796411954562602
"5.9","sonyÏà»ú","C0046","30-40s","Ë«É«ÁÑ´½Óã",1,"Meiji","Labroides bicolor","Perciformes","Labridae","Carnivore","ectoparasite feeder",15,NA,15,4.019999981,2,20,27.6,"pelagic",28,"10-20",4.19164186611896e-05
"5.9","sonyÏà»ú","C0046","30-40s","Î¤ÊÏ¹âÈúÓã",1,"Meiji","Chromis weberi","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,13.5,3.400000095,6,22,28,"pelagic",28,"10-20",4.19164186611896e-05
"5.9","sonyÏà»ú","C0046","30-40s","Ë«°ß¹âÈúÓã",21,"Meiji","Chromis margaritifer","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.950000048,4,12,28.5,"pelagic",28,"< 10",0.000880244791884981
"5.9","sonyÏà»ú","C0047","0-10s","ÍøÎÆÕ¬ÄàÓã",71,"Meiji","Dascyllus reticulatus","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,3.130000114,6,26,27.6,"pelagic",28,"< 10",0.00297606572494446
"5.9","sonyÏà»ú","C0047","0-10s","ÈÕ±¾´ÌÎ²Óã",1,"Meiji","Acanthurus japonicus","Perciformes","Acanthuridae","Herbivore","grazer/detritivores",21,NA,21,2.279999971,5,15,28.7,"benthic",28,"20-30",4.19164186611896e-05
"5.9","sonyÏà»ú","C0047","0-10s","Ë«°ß¹âÈúÓã",7,"Meiji","Chromis margaritifer","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.950000048,4,12,28.5,"pelagic",28,"< 10",0.000293414930628327
"5.9","sonyÏà»ú","C0047","0-10s","»ÆÒí´ÌÎ²Óã",11,"Meiji","Acanthurus xanthopterus","Perciformes","Acanthuridae","Omnivore","omnivore",70,50,70,2.869999886,5,90,27.7,"benthic",28,"50-100",0.000461080605273085
"5.9","sonyÏà»ú","C0047","20-30s","ÐØ°ßÁÑ´½Óã",1,"Meiji","Labroides pectoralis","Perciformes","Labridae","Carnivore","ectoparasite feeder",11,NA,11,3.99000001,4,17,28.4,"pelagic",28,"10-20",4.19164186611896e-05
"5.9","sonyÏà»ú","C0047","30-40s","·²ÊÏ¹âÈúÓã",6,"Meiji","Chromis vanderbilti","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,6,3.190000057,4,12,28.1,"pelagic",28,"< 10",0.000251498511967138
"5.9","sonyÏà»ú","C0047","30-40s","°Ë´øÄâ´½Óã",3,"Meiji","Pseudocheilinus octotaenia","Perciformes","Labridae","Carnivore","invertivore",14,NA,17.07999992,3.359999895,6,27,27.5,"benthic",28,"10-20",0.000125749255983569
"5.9","sonyÏà»ú","C0072","0-10s","·²ÊÏ¹âÈúÓã",63,"Meiji","Chromis vanderbilti","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,6,3.190000057,4,12,28.1,"pelagic",28,"< 10",0.00264073437565494
"5.9","sonyÏà»ú","C0072","0-10s","Ë«°ß¹âÈúÓã",20,"Meiji","Chromis margaritifer","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.950000048,4,12,28.5,"pelagic",28,"< 10",0.000838328373223792
"5.9","sonyÏà»ú","C0072","0-10s","ÑÛ°ß½·È¸öô",1,"Meiji","Plectroglyphidodon lacrymatus","Perciformes","Pomacentridae","Omnivore","omnivore",NA,NA,10,2.220000029,5,21,27.6,"benthic",28,"10-20",4.19164186611896e-05
"5.9","sonyÏà»ú","C0072","10-20s","Ë«É«ÁÑ´½Óã",1,"Meiji","Labroides bicolor","Perciformes","Labridae","Carnivore","ectoparasite feeder",15,NA,15,4.019999981,2,20,27.6,"pelagic",28,"10-20",4.19164186611896e-05
"5.9","sonyÏà»ú","C0072","10-20s","¼¬Î²Ç°¿×÷ƒ",1,"Meiji","Cantherhines dumerilii","Tetraodontiformes","Monacanthidae","Omnivore","omnivore",NA,NA,38,3.069999933,6,35,27.6,"benthic",28,"30-40",4.19164186611896e-05
"5.9","sonyÏà»ú","C0072","10-20s","×ÝÎÆ½õÓã",1,"Meiji","Thalassoma quinquevittatus","Perciformes","Labridae","Carnivore","generalist carnivore (fish and invertebrates)",17,NA,17,3.6,1,5,28.3,NA,28,"10-20",4.19164186611896e-05
"5.9","sonyÏà»ú","C0072","20-30s","ÐÂÔÂ½õÓã",1,"Meiji","Thalassoma lunare","Perciformes","Labridae","Carnivore","invertivore",45,NA,45,3.5,1,20,28,"benthic",28,"40-50",4.19164186611896e-05
"5.9","sonyÏà»ú","C0072","30-40s","ÁÑ´½Óã",1,"Meiji","Labroides dimidiatus","Perciformes","Labridae","Carnivore","ectoparasite feeder",14,NA,14,3.460000038,1,30,27.8,"pelagic",28,"10-20",4.19164186611896e-05
"5.9","sonyÏà»ú","C0072","30-40s","ÑÛ°ß½·È¸öô",1,"Meiji","Plectroglyphidodon lacrymatus","Perciformes","Pomacentridae","Omnivore","omnivore",NA,NA,10,2.220000029,5,21,27.6,"benthic",28,"10-20",4.19164186611896e-05
"5.9","sonyÏà»ú","C0048","0-10s","ÍøÎÆÕ¬ÄàÓã",4,"Meiji","Dascyllus reticulatus","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,3.130000114,6,26,27.6,"pelagic",28,"< 10",0.000167665674644758
"5.9","sonyÏà»ú","C0048","0-10s","Ë«°ß¹âÈúÓã",5,"Meiji","Chromis margaritifer","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.950000048,4,12,28.5,"pelagic",28,"< 10",0.000209582093305948
"5.9","sonyÏà»ú","C0048","0-10s","ÐØ°ßÁÑ´½Óã",1,"Meiji","Labroides pectoralis","Perciformes","Labridae","Carnivore","ectoparasite feeder",11,NA,11,3.99000001,4,17,28.4,"pelagic",28,"10-20",4.19164186611896e-05
"5.9","sonyÏà»ú","C0048","0-10s","ÈÕ±¾´ÌÎ²Óã",1,"Meiji","Acanthurus japonicus","Perciformes","Acanthuridae","Herbivore","grazer/detritivores",21,NA,21,2.279999971,5,15,28.7,"benthic",28,"20-30",4.19164186611896e-05
"5.9","sonyÏà»ú","C0048","0-10s","´ÖÎÇ¶Ì´ø÷",1,"Meiji","Plagiotremus rhinorhynchos","Perciformes","Soleidae","Carnivore","scaly fish",NA,NA,14.64000034,4.5,5,21,27.6,"pelagic",28,"10-20",4.19164186611896e-05
"5.9","sonyÏà»ú","C0049","0-10s","ÈÕ±¾´ÌÎ²Óã",2,"Meiji","Acanthurus japonicus","Perciformes","Acanthuridae","Herbivore","grazer/detritivores",21,NA,21,2.279999971,5,15,28.7,"benthic",28,"20-30",8.38328373223792e-05
"5.9","sonyÏà»ú","C0049","0-10s","ÁÑ´½Óã",1,"Meiji","Labroides dimidiatus","Perciformes","Labridae","Carnivore","ectoparasite feeder",14,NA,14,3.460000038,1,30,27.8,"pelagic",28,"10-20",4.19164186611896e-05
"5.9","sonyÏà»ú","C0049","0-10s","»ÆÄ÷¿ÚÓã",1,"Meiji","Forcipiger flavissimus","Perciformes","Chaetodontidae","Carnivore","generalist carnivore (fish and invertebrates)",22,NA,22,3.089999914,17,71,27.5,"benthic",28,"20-30",4.19164186611896e-05
"5.9","sonyÏà»ú","C0049","0-10s","Ë«°ß¹âÈúÓã",3,"Meiji","Chromis margaritifer","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.950000048,4,12,28.5,"pelagic",28,"< 10",0.000125749255983569
"5.9","sonyÏà»ú","C0049","0-10s","»ÆÒí´ÌÎ²Óã",2,"Meiji","Acanthurus xanthopterus","Perciformes","Acanthuridae","Omnivore","omnivore",70,50,70,2.869999886,5,90,27.7,"benthic",28,"50-100",8.38328373223792e-05
"5.9","sonyÏà»ú","C0049","0-10s","ÍøÎÆÕ¬ÄàÓã",9,"Meiji","Dascyllus reticulatus","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,3.130000114,6,26,27.6,"pelagic",28,"< 10",0.000377247767950706
"5.9","sonyÏà»ú","C0050","0-10s","ÍøÎÆÕ¬ÄàÓã",8,"Meiji","Dascyllus reticulatus","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,3.130000114,6,26,27.6,"pelagic",28,"< 10",0.000335331349289517
"5.9","sonyÏà»ú","C0050","0-10s","ÁÑ´½Óã",1,"Meiji","Labroides dimidiatus","Perciformes","Labridae","Carnivore","ectoparasite feeder",14,NA,14,3.460000038,1,30,27.8,"pelagic",28,"10-20",4.19164186611896e-05
"5.9","sonyÏà»ú","C0050","0-10s","Ë«°ß¹âÈúÓã",2,"Meiji","Chromis margaritifer","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.950000048,4,12,28.5,"pelagic",28,"< 10",8.38328373223792e-05
"5.9","sonyÏà»ú","C0050","0-10s","»ÆÒí´ÌÎ²Óã",1,"Meiji","Acanthurus xanthopterus","Perciformes","Acanthuridae","Omnivore","omnivore",70,50,70,2.869999886,5,90,27.7,"benthic",28,"50-100",4.19164186611896e-05
